;data_venda;faturado;valor_entrada;qtd_parcelas;primeiro_vencimento;valor_financiado;valor_parcela;mda;qtd_consultas_ate15dias;qtd_consultas_ate60dias;qtd_registros;qtd_contratos_quitados_cliente;qtd_contratos_abertos_cliente;media_atraso_cliente;sexo;data_nascimento;tel_fixo;estado_civil;dependentes;veiculo;veiculo_financiado;moradia;anos_residencia;ocupacao;telefone_comercial;data_admissao;salario;mda_cliente
73;20121128;273.44;;6;20121228;282.42;47.07;6;0.0;0.0;0.0;1;3.0;0.0;2;19540310.0;True;1;0.0;0.0;;1.0;31.0;149.0;True;19991230.0;872.0;6
74;20130109;215.0;;6;20130209;223.98;37.33;-1;0.0;0.0;0.0;3;2.0;0.0;2;19540310.0;True;1;0.0;0.0;;1.0;31.0;149.0;True;19991230.0;872.0;6
75;20130624;323.69;;6;20130724;332.7;55.45;-3;0.0;0.0;0.0;6;;0.0;2;19540310.0;True;1;0.0;0.0;;1.0;31.0;149.0;True;19991230.0;872.0;6
76;20140808;134.8;;3;20140908;139.29;46.43;-29;0.0;0.0;0.0;24;;0.0;2;19470725.0;True;3;0.0;0.0;;1.0;18.0;68.0;False;19000101.0;300.0;9
77;20131221;287.92;;4;20140121;293.92;73.48;8;0.0;0.0;0.0;9;;691.0;2;19621206.0;True;3;0.0;2.0;True;1.0;;66.0;True;19991230.0;678.0;2452
78;20140423;375.0;;4;20140523;381.0;95.25;10;0.0;0.0;0.0;10;;585.0;2;19621206.0;True;3;0.0;2.0;True;1.0;;66.0;True;19991230.0;678.0;2452
79;20140521;82.8;;3;20140621;87.3;29.1;20;0.0;0.0;0.0;10;1.0;564.0;2;19621206.0;True;3;0.0;2.0;True;1.0;;66.0;True;19991230.0;678.0;2452
80;20140620;111.0;;2;20140720;111.0;55.5;17;0.0;0.0;0.0;29;1.0;8.0;2;19790616.0;True;6;;;;;;66.0;True;;800.0;47
81;20140219;149.9;;2;20140319;153.9;76.95;-1;0.0;0.0;0.0;28;;8.0;2;19790616.0;True;6;;;;;;66.0;True;;800.0;47
82;20140415;329.8;;5;20140515;333.8;66.76;23;0.0;0.0;0.0;29;;7.0;2;19790616.0;True;6;;;;;;66.0;True;;800.0;47
83;20120410;119.9;;3;20120510;123.9;41.3;0;0.0;0.0;0.0;22;;4.0;2;19790709.0;False;1;;;;;;66.0;True;;1200.0;62
84;20121228;69.8;;3;20130128;74.31;24.77;4;0.0;0.0;0.0;77;;12.0;2;19690215.0;True;1;1.0;0.0;;1.0;30.0;8.0;True;19980429.0;750.0;65
85;20130710;309.7;;5;20130810;317.2;63.44;11;0.0;0.0;0.0;78;;12.0;2;19690215.0;True;1;1.0;0.0;;1.0;30.0;8.0;True;19980429.0;750.0;65
86;20091103;93.17;;3;20091203;93.17;31.06;33;0.0;0.0;0.0;85;1.0;7.0;2;19700402.0;True;2;;;;;;70.0;True;20000101.0;750.0;150
87;20091103;197.67;;4;20091203;197.67;49.42;6;0.0;0.0;0.0;85;1.0;7.0;2;19700402.0;True;2;;;;;;70.0;True;20000101.0;750.0;150
88;20130719;61.1;;2;20130819;61.1;30.55;-10;0.0;0.0;0.0;4;;0.0;2;19520311.0;False;2;;;;;;5.0;False;;601.0;4
89;20091015;33.98;;2;20091115;33.98;16.99;-3;0.0;0.0;0.0;2;;0.0;2;19520311.0;False;2;;;;;;5.0;False;;601.0;4
90;20100604;94.8;;3;20100704;94.8;31.6;1;0.0;0.0;0.0;3;;0.0;2;19520311.0;False;2;;;;;;5.0;False;;601.0;4
91;20140412;138.0;;1;20140512;138.0;138.0;3;0.0;0.0;8.0;3;;66.0;2;19670610.0;True;2;1.0;1.0;True;2.0;2.0;54.0;True;19000101.0;6000.0;111
92;20140703;369.0;;4;20140803;369.0;92.25;7;0.0;0.0;8.0;4;;60.0;2;19670610.0;True;2;1.0;1.0;True;2.0;2.0;54.0;True;19000101.0;6000.0;111
93;20140723;168.9;;4;20140823;168.9;42.23;-13;0.0;0.0;8.0;4;1.0;60.0;2;19670610.0;True;2;1.0;1.0;True;2.0;2.0;54.0;True;19000101.0;6000.0;111
94;20130518;244.0;;5;20130618;251.5;50.3;9;0.0;0.0;0.0;33;;0.0;2;19690627.0;True;2;1.0;0.0;;1.0;;83.0;True;19991230.0;408.0;22
95;20140531;359.78;;6;20140701;368.76;61.46;10;0.0;0.0;0.0;34;;0.0;2;19690627.0;True;2;1.0;0.0;;1.0;;83.0;True;19991230.0;408.0;22
96;20111214;134.7;;3;20120114;139.2;46.4;2;0.0;0.0;0.0;30;;0.0;2;19690627.0;True;2;1.0;0.0;;1.0;;83.0;True;19991230.0;408.0;22
97;20120510;219.7;;5;20120610;227.2;45.44;-3;0.0;0.0;0.0;31;;0.0;2;19690627.0;True;2;1.0;0.0;;1.0;;83.0;True;19991230.0;408.0;22
98;20120626;94.89;;5;20120726;102.4;20.48;6;0.0;0.0;0.0;31;1.0;0.0;2;19690627.0;True;2;1.0;0.0;;1.0;;83.0;True;19991230.0;408.0;22
99;20131223;315.0;;4;20140123;315.0;78.75;39;0.0;1.0;0.0;25;;116.0;2;19780521.0;True;2;1.0;1.0;False;1.0;12.0;184.0;False;19991230.0;700.0;1243
100;20140521;69.9;;2;20140621;69.9;34.95;20;0.0;0.0;3.0;3;;31.0;2;19731208.0;False;1;0.0;0.0;;1.0;12.0;208.0;True;20061009.0;724.0;56
101;20131231;149.8;;3;20140131;154.29;51.43;54;1.0;8.0;0.0;17;;20.0;1;19640927.0;False;2;0.0;0.0;;1.0;6.0;207.0;False;;915.0;68
102;20140324;99.99;;6;20140424;109.02;18.17;37;0.0;0.0;0.0;17;2.0;19.0;1;19640927.0;False;2;0.0;0.0;;1.0;6.0;207.0;False;;915.0;68
103;20140324;59.9;;6;20140424;59.9;9.98;37;0.0;0.0;0.0;17;2.0;19.0;1;19640927.0;False;2;0.0;0.0;;1.0;6.0;207.0;False;;915.0;68
104;20111217;327.38;;5;20120117;334.9;66.98;5;2.0;4.0;0.0;2;;738.0;2;19810226.0;True;1;0.0;0.0;;1.0;5.0;21.0;True;20100208.0;1300.0;1473
105;20131130;319.4;;4;20140210;319.4;79.85;28;0.0;0.0;1.0;9;;31.0;1;19820308.0;False;2;;;;1.0;1.0;82.0;False;20051202.0;926.24;109
106;20091217;89.9;;3;20100122;89.9;29.97;24;0.0;0.0;0.0;2;;0.0;2;19581013.0;True;1;;;;;;67.0;True;20000501.0;1000.0;24
107;20100116;58.92;;3;20100216;58.92;19.64;18;0.0;0.0;0.0;5;;15.0;2;19800713.0;True;2;;;;;;6.0;True;20021010.0;1210.0;130
108;20100306;31.8;;2;20100406;31.8;15.9;130;0.0;0.0;0.0;6;;12.0;2;19800713.0;True;2;;;;;;6.0;True;20021010.0;1210.0;130
109;20111227;38.79;;2;20120127;41.8;20.9;-14;0.0;0.0;0.0;29;1.0;2.0;2;19690213.0;True;2;0.0;0.0;;1.0;10.0;84.0;True;20110112.0;700.0;26
110;20111223;470.96;;5;20120123;478.45;95.69;3;0.0;1.0;0.0;69;2.0;3.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
111;20120114;155.47;;3;20120214;159.96;53.32;12;0.0;1.0;0.0;70;2.0;3.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
112;20120301;124.94;;2;20120401;127.94;63.97;8;0.0;0.0;0.0;71;2.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
113;20120719;169.8;;3;20120819;174.3;58.1;29;0.0;0.0;0.0;74;;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
114;20121011;255.78;;5;20121111;263.3;52.66;16;;;;74;1.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
115;20121117;59.9;;2;20121217;62.9;31.45;-2;0.0;0.0;0.0;75;1.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
116;20121215;301.56;;6;20130115;310.56;51.76;18;0.0;0.0;0.0;75;2.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
117;20130202;140.3;;3;20130302;144.81;48.27;1;0.0;0.0;0.0;76;2.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
118;20130510;124.7;;3;20130610;129.21;43.07;10;0.0;0.0;0.0;78;1.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
119;20130607;154.7;;4;20130707;160.72;40.18;3;0.0;0.0;0.0;79;1.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
120;20130720;168.98;;5;20130820;176.5;35.3;19;0.0;0.0;0.0;79;2.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
121;20130823;189.9;;5;20130923;197.4;39.48;28;0.0;0.0;0.0;80;2.0;2.0;1;19851114.0;True;2;0.0;0.0;;1.0;;77.0;True;20100301.0;2000.0;97
122;20140508;179.8;;4;20140608;179.8;44.95;4;0.0;0.0;0.0;5;;0.0;2;19800124.0;False;3;;;;;;64.0;True;20091116.0;750.0;37
123;20140626;109.9;;3;20140730;109.9;36.63;11;0.0;0.0;0.0;5;1.0;0.0;2;19800124.0;False;3;;;;;;64.0;True;20091116.0;750.0;37
124;20091116;14.1;;1;20091216;14.1;14.1;-2;0.0;0.0;0.0;3;;0.0;2;19800124.0;False;3;;;;;;64.0;True;20091116.0;750.0;37
125;20100302;14.4;;1;20100407;14.4;14.4;37;0.0;0.0;0.0;4;;0.0;2;19800124.0;False;3;;;;;;64.0;True;20091116.0;750.0;37
126;20120207;168.02;;3;20120307;172.53;57.51;13;0.0;0.0;0.0;4;;81.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
127;20120308;354.73;;5;20120408;362.25;72.45;27;0.0;0.0;0.0;4;1.0;76.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
128;20120512;215.68;;5;20120612;223.2;44.64;36;1.0;2.0;0.0;5;1.0;63.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
129;20120904;111.86;;5;20121004;119.35;23.87;14;0.0;0.0;0.0;6;1.0;52.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
130;20120906;165.85;;5;20121006;173.35;34.67;12;0.0;0.0;0.0;6;2.0;52.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
131;20121117;199.8;;6;20121217;208.8;34.8;89;0.0;0.0;0.0;7;2.0;46.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
132;20130111;50.0;;5;20130211;57.5;11.5;95;0.0;0.0;0.0;7;3.0;41.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
133;20130205;139.61;;6;20130305;148.62;24.77;101;0.0;0.0;0.0;9;2.0;38.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
134;20130814;292.7;;6;20130914;301.68;50.28;300;0.0;0.0;0.0;12;;38.0;2;19670701.0;True;1;1.0;0.0;;1.0;;66.0;False;19991230.0;800.0;531
135;20140512;159.9;;4;20140612;163.88;40.97;27;0.0;0.0;0.0;18;;2.0;2;19660124.0;True;2;;;;;;67.0;True;20061201.0;434.0;57
136;20130702;284.78;;5;20130802;292.3;58.46;22;0.0;0.0;0.0;1;;;2;19620703.0;True;2;0.0;0.0;;1.0;35.0;111.0;True;19890310.0;1000.0;29
137;20131203;219.77;;5;20140103;227.25;45.45;17;0.0;0.0;0.0;2;;2.0;2;19620703.0;True;2;0.0;0.0;;1.0;35.0;111.0;True;19890310.0;1000.0;29
138;20140402;177.88;;4;20140502;183.88;45.97;29;0.0;0.0;0.0;3;;0.0;2;19620703.0;True;2;0.0;0.0;;1.0;35.0;111.0;True;19890310.0;1000.0;29
139;20140530;229.96;;4;20140630;235.96;58.99;1;0.0;0.0;0.0;3;1.0;0.0;2;19620703.0;True;2;0.0;0.0;;1.0;35.0;111.0;True;19890310.0;1000.0;29
140;20111216;158.58;;5;20120116;166.1;33.22;16;7.0;8.0;0.0;4;;11.0;1;19830730.0;True;2;0.0;0.0;;1.0;4.0;46.0;True;20060301.0;1800.0;126
141;20121105;156.3;;3;20121205;160.8;53.6;23;0.0;0.0;0.0;6;;18.0;1;19830730.0;True;2;0.0;0.0;;1.0;4.0;46.0;True;20060301.0;1800.0;126
142;20121229;102.67;;3;20130129;107.16;35.72;126;0.0;0.0;0.0;6;1.0;16.0;1;19830730.0;True;2;0.0;0.0;;1.0;4.0;46.0;True;20060301.0;1800.0;126
143;20120503;554.3;;5;20120603;561.8;112.36;58;0.0;0.0;0.0;4;1.0;12.0;1;19830730.0;True;2;0.0;0.0;;1.0;4.0;46.0;True;20060301.0;1800.0;126
144;20140503;373.09;;6;20140603;382.08;63.68;30;0.0;0.0;0.0;8;;21.0;1;19830730.0;True;2;0.0;0.0;;1.0;4.0;46.0;True;20060301.0;1800.0;126
145;20131223;130.53;;4;20140201;132.44;33.11;10;1.0;3.0;0.0;4;;0.0;2;19490326.0;False;4;0.0;0.0;;1.0;1.0;69.0;False;;675.0;13
146;20091117;428.45;;5;20091217;428.45;85.69;45;0.0;0.0;0.0;21;;36.0;2;19831208.0;True;5;;;;;;67.0;True;20020101.0;900.0;248
147;20130109;368.22;;6;20130209;377.22;62.87;18;0.0;0.0;0.0;5;;2.0;2;19731023.0;True;1;0.0;1.0;False;1.0;;69.0;False;;1000.0;18
148;20120505;59.89;;1;20120605;61.39;61.39;6;0.0;0.0;0.0;2;;0.0;2;19731023.0;True;1;0.0;1.0;False;1.0;;69.0;False;;1000.0;18
149;20120621;222.69;;5;20120721;230.2;46.04;5;0.0;0.0;0.0;3;;2.0;2;19731023.0;True;1;0.0;1.0;False;1.0;;69.0;False;;1000.0;18
150;20121026;58.89;;2;20121126;61.9;30.95;13;0.0;0.0;0.0;3;1.0;1.0;2;19731023.0;True;1;0.0;1.0;False;1.0;;69.0;False;;1000.0;18
151;20100714;190.8;;3;20100814;190.8;63.6;22;0.0;4.0;0.0;4;;7.0;2;19700422.0;True;2;1.0;1.0;False;1.0;;131.0;True;20030515.0;2220.0;24
152;20100920;81.0;;2;20101020;81.0;40.5;16;0.0;3.0;0.0;4;1.0;6.0;2;19700422.0;True;2;1.0;1.0;False;1.0;;131.0;True;20030515.0;2220.0;24
153;20100915;109.8;;3;20101015;109.8;36.6;3;4.0;6.0;0.0;1;;164.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
154;20131114;91.0;;3;20131214;91.0;30.33;39;0.0;2.0;7.0;6;;75.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
155;20131217;52.0;;2;20140117;52.0;26.0;58;0.0;2.0;6.0;6;1.0;70.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
156;20140416;86.8;;3;20140516;86.8;28.93;8;0.0;0.0;7.0;8;;64.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
157;20140425;35.7;;1;20140525;35.7;35.7;-12;0.0;0.0;7.0;8;1.0;64.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
158;20140522;28.0;;1;20140622;28.0;28.0;2;0.0;1.0;6.0;9;1.0;58.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
159;20140530;35.5;;1;20140630;35.5;35.5;4;0.0;0.0;6.0;9;3.0;58.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
160;20140624;79.3;;2;20140724;79.3;39.65;-6;0.0;1.0;6.0;10;2.0;54.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
161;20140805;100.0;;2;20140905;100.0;50.0;-26;0.0;1.0;7.0;13;;46.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
162;20110121;226.5;;3;20110221;226.5;75.5;414;0.0;2.0;0.0;2;;42.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
163;20120106;71.4;;3;20120206;71.4;23.8;63;;;;2;1.0;109.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
164;20130118;144.9;;3;20130218;144.9;48.3;62;0.0;0.0;6.0;4;;103.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
165;20130321;152.7;;3;20130421;152.7;50.9;59;0.0;0.0;6.0;4;1.0;87.0;2;19840710.0;True;2;1.0;1.0;True;1.0;8.0;66.0;True;20091211.0;800.0;414
166;20130930;500.0;;4;20131105;504.08;126.02;29;0.0;0.0;0.0;0;1.0;3277.0;2;19810415.0;False;2;2.0;1.0;;2.0;10.0;72.0;False;;;80
167;20140208;600.0;;4;20140325;617.84;154.46;80;;;;1;1.0;1143.0;2;19810415.0;False;2;2.0;1.0;;2.0;10.0;72.0;False;;;80
168;20111216;354.7;;5;20120116;362.2;72.44;877;;;;1;;;2;19900717.0;True;1;;;;;2.0;66.0;False;;800.0;877
169;20111217;57.0;;5;20120117;64.5;12.9;876;;;;1;1.0;;2;19900717.0;True;1;;;;;2.0;66.0;False;;800.0;877
170;20111209;120.0;;3;20120109;120.0;40.0;7;0.0;0.0;0.0;0;;;2;19920831.0;False;1;0.0;0.0;True;4.0;19.0;12.0;True;20110602.0;760.0;7
171;20120215;163.99;;4;20120315;177.12;44.28;-4;3.0;5.0;0.0;0;1.0;7.0;2;19920831.0;False;1;0.0;0.0;True;4.0;19.0;12.0;True;20110602.0;760.0;7
172;20120307;29.95;;1;20120407;29.95;29.95;3;0.0;3.0;0.0;1;1.0;3.0;2;19920831.0;False;1;0.0;0.0;True;4.0;19.0;12.0;True;20110602.0;760.0;7
173;20111209;216.7;;1;20120109;216.7;216.7;196;0.0;0.0;0.0;0;;;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
174;20120618;273.8;;6;20120718;273.8;45.63;123;;;;0;1.0;161.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
175;20120811;146.9;;3;20120911;146.9;48.97;5;0.0;1.0;0.0;1;1.0;70.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
176;20120831;260.8;;6;20121001;260.8;43.47;28;0.0;1.0;0.0;1;2.0;48.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
177;20121005;136.9;;5;20121105;136.9;27.38;124;0.0;3.0;0.0;1;3.0;27.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
178;20121022;146.9;;5;20121122;146.9;29.38;79;;;;1;4.0;25.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
179;20121023;62.9;;4;20121123;62.9;15.73;106;1.0;3.0;0.0;1;5.0;25.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
180;20121203;93.9;;4;20130103;93.9;23.48;77;;;;2;5.0;20.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
181;20130104;109.9;;5;20130204;109.9;21.98;45;;;;3;5.0;17.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
182;20130213;84.8;;3;20130313;84.8;28.27;8;;;;3;6.0;27.0;2;19490306.0;True;2;0.0;1.0;True;1.0;;20.0;False;;;196
183;20111209;88.0;;2;20120109;88.0;44.0;7;0.0;0.0;0.0;0;;;2;19730615.0;True;3;3.0;0.0;True;2.0;2.0;77.0;True;20101005.0;692.33;7
184;20111209;1164.0;;5;20120109;1436.9;287.38;3;0.0;0.0;0.0;0;;;1;19600716.0;False;1;0.0;1.0;True;2.0;0.0;66.0;False;;3000.0;3
185;20111209;250.0;;3;20120109;250.0;83.33;2;0.0;0.0;0.0;0;;;2;19930409.0;False;1;0.0;1.0;True;2.0;0.0;77.0;True;20110801.0;913.35;3
186;20120211;142.7;;3;20120311;142.7;47.57;3;0.0;0.0;0.0;0;1.0;0.0;2;19930409.0;False;1;0.0;1.0;True;2.0;0.0;77.0;True;20110801.0;913.35;3
187;20120519;259.8;;3;20120619;259.8;86.6;2;1.0;3.0;0.0;2;;0.0;2;19930409.0;False;1;0.0;1.0;True;2.0;0.0;77.0;True;20110801.0;913.35;3
188;20120808;39.9;;1;20120908;39.9;39.9;-3;0.0;0.0;0.0;3;;0.0;2;19930409.0;False;1;0.0;1.0;True;2.0;0.0;77.0;True;20110801.0;913.35;3
189;20120924;69.9;;2;20121024;69.9;34.95;1;0.0;0.0;0.0;4;;0.0;2;19930409.0;False;1;0.0;1.0;True;2.0;0.0;77.0;True;20110801.0;913.35;3
190;20111210;50.99;;2;20120110;50.99;25.5;-1;0.0;0.0;0.0;0;;;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
191;20130408;175.0;;3;20130508;175.0;58.33;0;0.0;0.0;0.0;1;;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
192;20130606;134.99;;3;20130706;134.99;45.0;2;0.0;2.0;0.0;1;1.0;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
193;20130725;190.0;;3;20130825;190.0;63.33;16;0.0;0.0;0.0;2;1.0;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
194;20131026;239.99;;3;20131208;245.13;81.71;149;0.0;2.0;0.0;4;;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
195;20131211;171.99;;3;20140111;171.99;57.33;118;0.0;0.0;0.0;4;2.0;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
196;20131211;59.99;;2;20140111;59.99;30.0;0;0.0;0.0;0.0;4;2.0;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
197;20131223;79.0;;2;20140123;79.0;39.5;134;0.0;0.0;0.0;4;3.0;0.0;2;19721015.0;False;2;0.0;0.0;True;1.0;13.0;84.0;True;20110801.0;560.0;149
198;20111210;615.0;;8;20120110;856.8;107.1;20;5.0;5.0;0.0;0;;;2;19741212.0;True;6;0.0;0.0;True;1.0;1.0;66.0;False;;545.0;20
199;20111210;50.0;;1;20120110;50.0;50.0;21;1.0;5.0;0.0;0;;;2;19681028.0;False;3;2.0;1.0;True;1.0;40.0;54.0;True;20011010.0;1373.0;21
200;20111210;138.0;;2;20120110;138.0;69.0;27;0.0;0.0;0.0;0;;;2;19920305.0;True;1;1.0;0.0;True;1.0;20.0;6.0;True;20100405.0;775.0;79
201;20120308;66.7;;2;20120408;66.7;33.35;79;0.0;0.0;0.0;1;;26.0;2;19920305.0;True;1;1.0;0.0;True;1.0;20.0;6.0;True;20100405.0;775.0;79
202;20120626;109.8;;3;20120726;109.8;36.6;4;0.0;0.0;0.0;2;1.0;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
203;20120917;69.8;;2;20121020;70.14;35.07;4;0.0;0.0;0.0;4;;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
204;20120922;100.0;;3;20121022;100.0;33.33;2;0.0;0.0;0.0;4;1.0;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
205;20121222;59.9;;2;20130122;59.9;29.95;-1;;;;6;;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
206;20130221;24.0;;1;20130321;24.0;24.0;-12;;;;7;;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
207;20130727;889.6;;6;20130902;1029.24;171.54;5;;;;8;;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
208;20140716;375.0;;3;20140910;384.36;128.12;-31;;;;9;1.0;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
209;20140716;61.6;;3;20140910;63.15;21.05;-32;;;;9;1.0;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
210;20111210;129.9;;2;20120110;139.9;69.95;-1;0.0;0.0;0.0;0;;;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
211;20120317;94.6;;2;20120417;104.6;52.3;-10;0.0;0.0;0.0;1;;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
212;20120504;217.6;;3;20120604;227.61;75.87;5;0.0;0.0;0.0;2;;0.0;2;19570127.0;True;5;0.0;0.0;True;1.0;2.0;68.0;True;;545.0;5
213;20111221;89.9;;4;20120121;89.9;22.48;69;6.0;6.0;0.0;0;1.0;;2;19550615.0;False;3;2.0;0.0;True;1.0;5.0;20.0;True;20110501.0;1500.0;762
214;20111221;83.7;;4;20120121;83.7;20.93;69;6.0;6.0;0.0;0;1.0;;2;19550615.0;False;3;2.0;0.0;True;1.0;5.0;20.0;True;20110501.0;1500.0;762
215;20120409;104.8;;3;20120509;104.8;34.93;762;;;;0;2.0;41.0;2;19550615.0;False;3;2.0;0.0;True;1.0;5.0;20.0;True;20110501.0;1500.0;762
216;20120413;216.53;;4;20120513;216.53;54.13;758;;;;2;1.0;29.0;2;19550615.0;False;3;2.0;0.0;True;1.0;5.0;20.0;True;20110501.0;1500.0;762
217;20111210;133.9;;3;20120110;133.9;44.63;123;0.0;0.0;0.0;0;;;2;19751128.0;True;2;0.0;1.0;True;1.0;10.0;84.0;True;20110814.0;600.0;123
218;20111210;189.77;;5;20120110;197.25;39.45;0;0.0;0.0;0.0;0;;;1;19890825.0;False;1;0.0;1.0;True;4.0;22.0;76.0;True;20100802.0;660.0;35
219;20120827;99.9;;3;20120927;104.4;34.8;35;0.0;1.0;0.0;1;1.0;0.0;1;19890825.0;False;1;0.0;1.0;True;4.0;22.0;76.0;True;20100802.0;660.0;35
220;20120827;194.8;;5;20120927;202.3;40.46;35;0.0;1.0;0.0;1;1.0;0.0;1;19890825.0;False;1;0.0;1.0;True;4.0;22.0;76.0;True;20100802.0;660.0;35
221;20121208;131.7;;4;20130108;137.72;34.43;-4;0.0;0.0;0.0;2;1.0;4.0;1;19890825.0;False;1;0.0;1.0;True;4.0;22.0;76.0;True;20100802.0;660.0;35
222;20130326;300.0;;6;20130426;300.0;50.0;16;0.0;0.0;0.0;2;;7.0;2;19750927.0;False;2;1.0;1.0;False;1.0;6.0;24.0;True;20110101.0;800.0;32
223;20130802;248.0;;5;20130902;248.0;49.6;17;0.0;0.0;0.0;2;1.0;9.0;2;19750927.0;False;2;1.0;1.0;False;1.0;6.0;24.0;True;20110101.0;800.0;32
224;20131202;179.5;;5;20140102;179.5;35.9;31;;;;3;1.0;8.0;2;19750927.0;False;2;1.0;1.0;False;1.0;6.0;24.0;True;20110101.0;800.0;32
225;20140308;109.4;;4;20140408;109.4;27.35;32;;;;4;1.0;9.0;2;19750927.0;False;2;1.0;1.0;False;1.0;6.0;24.0;True;20110101.0;800.0;32
