cliente,loja,contrato,data_venda,faturado,valor_entrada,autorizado,nivel_venda,tipo_plano,forma_venda,situacao,alteracao_vencimento,venda_autorizada,assinado_biometria,contrato_entregue,contrato_assinado,sem_autorizado,contrato_conversao,qtd_parcelas,qtd_parcelas_abertas,qtd_parcelas_vencidas,qtd_parcelas_quitadas,qtd_parcelas_quitadas_adiantadas,qtd_parcelas_quitadas_emdia,qtd_parcelas_quitadas_atrasado,qtd_parcelas_quitadas_atrasado_15dias,qtd_parcelas_quitadas_atrasado_30dias,qtd_parcelas_quitadas_atrasado_60dias,qtd_parcelas_quitadas_atrasado_90dias,primeiro_vencimento,ultimo_pagamento_integral,ultimo_pagamento_parcial,valor_financiado,juros_financiamento,valor_parcela,media_dias_atraso,mda,mda_aberto,mda_pago,juro_pago,desconto_juro,multa_paga,desconto_multa,saldo_devedor,qtd_inclusao_contrato_spc,qtd_retirado_contrato_spc,qtd_inclusao_cliente_spc,qtd_retirado_cliente_spc,qtd_inclusao_contrato_cobranca,qtd_consultas_ate15dias,qtd_consultas_ate30dias,qtd_consultas_ate60dias,qtd_consultas_mais60dias,qtd_registros,valor_total_registrado,registro_mais_antigo,registro_mais_recente,maior_valor_registrado,qtd_parc_quitadas_cliente,total_pago_cliente,qtd_parc_abertas_cliente,total_aberto_cliente,qtd_parc_avencer_cliente,total_avencer_cliente,qtd_parc_vencidas_cliente,total_vencido_cliente,mda_aberto_cliente,mda_vencido_cliente,qtd_contratos_quitados_cliente,qtd_contratos_abertos_cliente,qtd_contratos_avencer_cliente,qtd_contratos_vencidos_cliente,media_atraso_cliente,cliente_na_cobranca,qtd_total_ligacao,qtd_sucesso_ligacao,qtd_sms,qtd_acordos,qtd_acordos_cancelados,qtd_acordos_quitados,qtd_acordos_abertos,qtd_acordos_vencidos,codigo_credscore,rg,comprovante_identidade,rg_uf,sexo,data_nascimento,ddd_tel_fixo,tel_fixo,ddd_celular,celular,estado_civil,nome_conjuge,data_nascimento_conjuge,ddd_tel_conjuge,tel_conjuge,dependentes,email,veiculo,veiculo_financiado,moradia,bloqueado,falecido,loja_cadastro,data_criacao_cadastro,data_atualizacao_cadastro,cep,tipo_endereco,cidade_residencia,cidade_natal,anos_residencia,comprovante_residencia,ocupacao,ddd_comercial,telefone_comercial,data_admissao,carteira_assinada,salario,numero_beneficio,comprovante_renda,comprovante_renda_familiar,renda_familiar1_parentesco,renda_familiar1_ddd_celular,renda_familiar1_celular,renda_familiar1_ocupacao,renda_familiar1_ddd_comercial,renda_familiar1_fone_comercial,renda_familiar1_salario,renda_familiar1_codigo_cliente,renda_familiar2_parentesco,renda_familiar2_ddd_celular,renda_familiar2_celular,renda_familiar2_ocupacao,renda_familiar2_ddd_comercial,renda_familiar2_fone_comercial,renda_familiar2_salario,renda_familiar2_codigo_cliente,renda_familiar3_parentesco,renda_familiar3_ddd_celular,renda_familiar3_celular,renda_familiar3_ocupacao,renda_familiar3_ddd_comercial,renda_familiar3_fone_comercial,renda_familiar3_salario,renda_familiar3_codigo_cliente,referencia1_parentesco,referencia1_fone_residencial_ddd,referencia1_fone_residencial,referencia1_fone_comercial_ddd,referencia1_fone_comercial,referencia1_celular_ddd,referencia1_celular,referencia2_parentesco,referencia2_fone_residencial_ddd,referencia2_fone_residencial,referencia2_fone_comercial_ddd,referencia2_fone_comercial,referencia2_celular_ddd,referencia2_celular,referencia3_parentesco,referencia3_fone_residencial_ddd,referencia3_fone_residencial,referencia3_fone_comercial_ddd,referencia3_fone_comercial,referencia3_celular_ddd,referencia3_celular,quantidade_acordos,qtd_sms_enviado,qtd_ligacao_total,qtd_ligacao_sucesso,mda,mda_aberto,qtd_pagto_parciais,qtd_parcelas_pagto_parciais,possui_biometria,data_cadastro_biometrico,possui_compra_tidas
452556,20039,1219,20120127,92.80,,,84,1,1,1,false,true,false,true,true,false,false,4,0,0,4,1,0,3,0,0,0,0,20120227,20120530,,92.80,0.00,23.20,2,6,,6,0.81,0.00,0.00,0.46,0.00,0,0,0,0,0,,,,,,,,,,1,42.24,2,81.80,1,42.80,1,39.00,29,29,0,1,0,1,25,true,0,0,0,,,,,,452556,true,false,0,2,19541011,54,true,,false,2,true,19520629,,false,,false,,,,false,false,20037,20110930,20140709,997,,3957,3957,2,false,72,54,true,20000201,0,2000.00,false,false,false,,,false,103,54,false,1500.00,,,,false,,,false,,,,,false,,,false,,,,,false,,false,,false,,,false,,false,,false,,,false,,false,,false,0,0,0,0,50,-30,0,0,false,,true
452584,20037,723,20120210,67.80,,,86,1,1,1,false,false,false,true,true,false,false,3,0,0,3,3,0,0,0,0,0,0,20120310,20120508,,67.80,0.00,22.60,0,-1,,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,4,113.28,2,57.90,2,57.90,0,0.00,-24,,1,1,1,0,0,false,,,,,,,,,452584,true,false,0,2,19550528,54,true,,false,2,true,19531224,,false,,false,,,,false,false,20037,20110729,20130918,997,,3957,4052,1,false,107,54,true,19951101,0,700.00,false,false,false,,,false,103,54,true,700.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,16,,0,0,false,,true
452584,20037,2102,20120706,45.98,,,114,1,1,1,false,false,false,true,true,false,false,2,0,0,2,0,0,2,0,0,0,0,20120806,20120910,,45.98,0.00,22.99,3,4,,4,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,9,238.98,,,0,0.00,,,,,3,,,,0,false,,,,,,,,,452584,true,false,0,2,19550528,54,true,,false,2,true,19531224,,false,,false,,,,false,false,20037,20110729,20130918,997,,3957,4052,1,false,107,54,true,19951101,0,700.00,false,false,false,,,false,103,54,true,700.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,16,,0,0,false,,true
452584,20037,2761,20120921,95.20,,,326,1,1,1,false,true,false,true,true,false,false,4,0,0,4,0,0,4,1,0,0,0,20121021,20130204,,95.20,0.00,23.80,10,16,,16,2.57,0.00,1.44,0.00,0.00,0,0,0,0,2,2,2,2,5,0,,,,,11,284.96,,,0,0.00,,,,,4,,,,0,false,,,,,,,,,452584,true,false,0,2,19550528,54,true,,false,2,true,19531224,,false,,false,,,,false,false,20037,20110729,20130918,997,,3957,4052,1,false,107,54,true,19951101,0,700.00,false,false,false,,,false,103,54,true,700.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,16,,0,0,false,,true
452584,20037,4307,20130402,219.60,,,327,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,0,5,0,0,0,0,20130502,20130906,,219.60,0.00,43.92,5,8,,8,1.56,0.00,1.81,0.00,0.00,0,0,0,0,0,,,,,,,,,,15,384.17,,,0,0.00,,,,,5,,,,2,false,0,0,0,,,,,,452584,true,false,0,2,19550528,54,true,,false,2,true,19531224,,false,,false,,,,false,false,20037,20110729,20130918,997,,3957,4052,1,false,107,54,true,19951101,0,700.00,false,false,false,,,false,103,54,true,700.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,16,,0,0,false,,true
452584,20037,5215,20130918,229.80,,,327,1,1,1,false,true,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20131018,20140207,,229.80,0.00,45.96,0,-11,,-11,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,2,3,4,0,,,,,20,607.14,,,0,0.00,,,,,6,,,,3,false,0,0,0,,,,,,452584,true,false,0,2,19550528,54,true,,false,2,true,19531224,,false,,false,,,,false,false,20037,20110729,20130918,997,,3957,4052,1,false,107,54,true,19951101,0,700.00,false,false,false,,,false,103,54,true,700.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,16,,0,0,false,,true
452603,20037,645,20120127,82.50,,,86,1,1,1,false,false,false,true,true,false,false,2,0,0,2,0,0,2,0,0,0,0,20120227,20120328,,82.50,0.00,41.25,3,4,,4,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,6,221.89,9,316.40,9,316.40,0,0.00,-7,,1,2,2,0,12,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,1228,20120405,169.80,,,86,1,1,1,false,false,false,true,true,true,false,5,0,0,5,3,0,2,0,0,0,0,20120505,20120906,,169.80,0.00,33.96,0,3,,3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,13,479.72,4,144.60,4,144.60,0,0.00,-26,,3,1,1,0,8,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,1725,20120530,229.80,,,86,1,1,1,false,true,false,true,true,false,false,5,0,0,5,1,0,4,0,0,0,0,20120630,20121106,,229.80,0.00,45.96,5,11,,11,2.97,0.00,2.70,0.00,0.00,0,0,0,0,1,,,,,,,,,,15,551.52,7,242.60,7,242.60,0,0.00,-1,,3,2,2,0,7,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,2045,20120627,199.80,,,86,1,1,1,false,true,false,true,true,false,false,5,0,0,5,4,0,1,0,0,0,0,20120727,20121113,,199.80,0.00,39.96,0,3,,3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,17,619.71,10,405.40,10,405.40,0,0.00,-3,,3,3,3,0,6,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,2284,20120727,257.60,,,86,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,0,5,1,0,0,0,20120827,20130110,,257.60,0.00,51.52,14,22,,22,10.02,0.00,5.15,0.00,0.00,0,0,0,0,3,,,,,,,,,,24,900.91,8,324.00,8,324.00,0,0.00,-31,,4,3,3,0,4,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,2582,20120830,224.78,,,113,1,1,1,false,true,false,true,true,true,false,5,0,0,5,5,0,0,0,0,0,0,20120930,20130117,,224.78,0.00,44.96,0,-10,,-10,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,25,939.91,12,542.60,11,489.00,1,53.60,3,3,4,4,3,1,4,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,2999,20121018,159.80,,,327,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,0,5,1,0,0,0,20121118,20130327,,159.80,0.00,31.96,10,18,,18,4.48,0.00,2.58,0.00,0.00,0,0,0,0,3,,,,,,,,,,34,1347.78,8,369.00,8,369.00,0,0.00,-9,,5,4,4,0,3,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,3560,20121219,139.40,,,327,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,0,5,0,0,0,0,20130119,20130527,,139.40,0.00,27.88,10,13,,13,3.73,0.00,2.79,0.00,0.00,0,0,0,0,2,,,,,,,,,,41,1655.47,6,232.00,6,232.00,0,0.00,-8,,7,3,3,0,3,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,3584,20121220,189.80,,,327,1,1,1,false,true,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20130120,20130509,,189.80,0.00,37.96,0,-2,,-2,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,42,1699.47,10,327.40,10,327.40,0,0.00,-7,,7,4,4,0,2,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,3987,20130219,188.80,,,327,1,1,1,true,true,false,true,true,false,false,5,0,0,5,0,0,5,0,0,0,0,20130320,20130729,,188.80,0.00,37.76,10,14,,14,4.84,0.00,3.78,0.00,0.00,0,0,0,0,0,,,,,,,,,,48,1942.27,9,281.00,8,250.00,1,31.00,1,1,9,3,2,1,3,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,4181,20130318,199.80,,,328,1,1,1,false,true,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20130418,20130805,,199.80,0.00,39.96,0,-7,,-7,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,51,2039.70,11,374.80,11,374.80,0,0.00,0,,9,4,4,0,3,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,4254,20130327,194.70,,,328,1,1,1,true,true,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20130608,20131007,,194.70,0.00,38.94,0,-1,,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,54,2142.46,13,475.80,13,475.80,0,0.00,-22,,10,4,4,0,3,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,4368,20130410,127.60,,,339,1,1,1,false,true,false,true,true,false,false,2,0,0,2,0,0,2,0,0,0,0,20130510,20130621,,127.60,0.00,63.80,9,11,,11,2.96,0.00,2.55,0.00,0.00,0,0,0,0,0,,,,,,,,,,56,2223.26,16,589.70,16,589.70,0,0.00,-9,,10,5,5,0,2,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452603,20037,4449,20130419,139.78,,,339,1,1,1,false,true,false,true,true,false,false,3,0,0,3,3,0,0,0,0,0,0,20130519,20130704,,139.78,0.00,46.59,0,-8,,-8,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,56,2223.26,18,717.30,18,717.30,0,0.00,0,,10,6,6,0,2,false,0,0,0,,,,,,452603,true,false,0,2,19611007,54,true,,false,2,true,19590915,,false,,false,,,,false,false,20037,20110707,20130419,997,,4023,4023,1,false,83,54,true,19921101,0,1800.00,false,false,false,,,false,103,54,true,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,28,,0,0,false,,true
452609,20036,800,20120511,167.60,,,86,1,1,1,false,false,false,true,true,false,false,5,0,0,5,4,1,0,0,0,0,0,20120611,20120911,,167.60,0.00,33.52,0,0,,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,3,212.45,,,0,0.00,,,,,1,,,,50,false,0,0,0,,,,,,452609,true,false,0,2,19521116,54,true,54,true,2,true,,,false,,false,,,,false,false,20000,20110811,20120518,997,34,3957,3957,1,false,68,54,true,20100501,,680.00,false,false,false,,,false,1,,false,3000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,11,,false,,false,,false,0,3,2,1,76,,0,0,false,,true
452609,20037,1627,20120518,454.50,,,86,1,1,1,false,true,false,true,true,false,false,5,0,0,5,1,0,4,2,1,0,0,20120618,20121011,,454.50,0.00,90.90,12,36,,36,15.39,0.00,3.60,0.00,0.00,0,0,0,0,2,,,,,,,,,,3,212.45,5,167.60,5,167.60,0,0.00,-24,,1,1,1,0,50,false,0,0,0,,,,,,452609,true,false,0,2,19521116,54,true,54,true,2,true,,,false,,false,,,,false,false,20000,20110811,20120518,997,34,3957,3957,1,false,68,54,true,20100501,,680.00,false,false,false,,,false,1,,false,3000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,11,,false,,false,,false,0,3,2,1,76,,0,0,false,,true
452630,20011,8691,20121222,541.76,,,326,1,1,1,false,true,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20130122,20130521,,541.76,0.00,108.35,0,-1,,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,8,234.60,,,0,0.00,,,,,3,,,,0,false,,,,,,,,,452630,true,false,0,1,19500128,54,true,54,true,2,true,19590808,,false,,false,,,,false,false,20011,20110201,20130621,990,,4108,4115,2,false,179,54,true,20000501,0,1400.00,false,false,false,1,,false,103,54,true,800.00,,,,false,,,false,,,,,false,,,false,,,3,,false,,false,54,true,11,,false,54,true,,false,,,false,,false,,false,0,0,0,0,5,,0,0,false,,true
452630,20011,10113,20130621,39.90,,,326,1,1,1,false,true,false,,,,false,2,0,0,2,2,0,0,0,0,0,0,20130721,20130725,,39.90,0.00,19.95,0,-13,,-13,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,13,776.36,,,0,0.00,,,,,4,,,,0,false,,,,,,,,,452630,true,false,0,1,19500128,54,true,54,true,2,true,19590808,,false,,false,,,,false,false,20011,20110201,20130621,990,,4108,4115,2,false,179,54,true,20000501,0,1400.00,false,false,false,1,,false,103,54,true,800.00,,,,false,,,false,,,,,false,,,false,,,3,,false,,false,54,true,11,,false,54,true,,false,,,false,,false,,false,0,0,0,0,5,,0,0,false,,true
452632,20011,4152,20120126,61.60,,,86,1,1,1,false,false,false,true,true,false,false,2,0,0,2,0,0,2,1,0,0,0,20120226,20120402,,61.60,0.00,30.80,12,17,,17,3.38,0.00,0.00,1.23,0.00,0,0,0,0,0,,,,,,,,,,7,325.89,,,0,0.00,,,,,3,,,,2,false,,,,,,,,,452632,true,false,0,1,19420907,54,true,,false,2,false,,,false,,false,,,,false,false,20000,20110330,20120313,990,34,4108,4108,1,false,67,54,true,19750201,,2100.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,0,0,17,,0,0,false,,true
452699,20011,6108,20120529,209.90,,,114,1,1,1,false,false,false,true,true,false,false,5,0,0,5,0,0,5,5,5,3,0,20120629,20130103,,209.90,0.00,41.98,65,87,,87,40.63,0.00,4.20,0.00,0.00,0,0,0,0,2,,,,,,,,,,1,100.37,,,0,0.00,,,,,1,,,,70,false,,,,,,,,,452699,true,false,0,2,19540904,54,true,,false,2,true,,,false,,false,,,,false,false,20000,20101221,20120814,991,34,3958,4108,1,false,11,54,true,19980401,,2600.00,false,false,false,,,false,1,,false,1000.00,,,,false,,,false,,,,,false,,,false,,,12,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,0,6,2,87,,0,0,false,,true
452750,20011,9644,20130425,140.70,,,326,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,1,4,4,3,2,2,20130525,20140109,,140.70,0.00,28.14,62,137,,137,5.38,0.00,1.12,0.00,0.00,1,1,1,1,2,0,0,0,0,0,,,,,5,296.88,,,0,0.00,,,,,1,,,,32,false,0,0,0,,,,,,452750,true,false,0,2,19331025,54,true,,false,1,false,,,false,,false,,,,false,false,20000,20110811,20131227,990,34,4108,4108,3,false,68,54,true,19980101,0,1400.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,13,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,1,0,3,0,137,,0,0,false,,true
452780,20011,5173,20120403,127.90,,,86,1,1,1,false,false,false,true,true,false,false,3,0,0,3,0,0,3,0,0,0,0,20120503,20120704,,127.90,0.00,42.63,3,4,,4,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,7,288.16,,,0,0.00,,,,,2,,,,1,false,,,,,,,,,452780,true,false,0,2,19480604,54,true,,false,2,true,19460705,,false,,false,,,,false,false,20011,20110601,20130318,990,,4108,4108,2,false,68,54,true,20000101,0,3622.00,false,false,false,2,,false,103,54,true,3000.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,11,,false,,false,,false,0,0,0,0,6,,0,0,false,,true
452780,20011,5897,20120515,179.80,,,86,1,1,1,false,false,false,true,true,false,false,4,0,0,4,3,1,0,0,0,0,0,20120615,20120906,,179.80,0.00,44.95,0,0,,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,8,332.06,2,84.00,2,84.00,0,0.00,-19,,2,1,1,0,1,false,,,,,,,,,452780,true,false,0,2,19480604,54,true,,false,2,true,19460705,,false,,false,,,,false,false,20011,20110601,20130318,990,,4108,4108,2,false,68,54,true,20000101,0,3622.00,false,false,false,2,,false,103,54,true,3000.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,11,,false,,false,,false,0,0,0,0,6,,0,0,false,,true
452780,20011,8383,20121207,139.80,,,326,1,1,1,false,true,false,true,true,false,false,3,0,0,3,2,0,1,0,0,0,0,20130107,20130304,,139.80,0.00,46.60,0,3,,3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,14,595.86,,,0,0.00,,,,,4,,,,0,false,,,,,,,,,452780,true,false,0,2,19480604,54,true,,false,2,true,19460705,,false,,false,,,,false,false,20011,20110601,20130318,990,,4108,4108,2,false,68,54,true,20000101,0,3622.00,false,false,false,2,,false,103,54,true,3000.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,11,,false,,false,,false,0,0,0,0,6,,0,0,false,,true
452780,20011,9385,20130318,19.80,,,327,1,1,1,false,true,false,true,true,false,false,1,0,0,1,1,0,0,0,0,0,0,20130418,20130416,,19.80,0.00,19.80,0,-2,,-2,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,17,735.66,,,0,0.00,,,,,5,,,,0,false,,,,,,,,,452780,true,false,0,2,19480604,54,true,,false,2,true,19460705,,false,,false,,,,false,false,20011,20110601,20130318,990,,4108,4108,2,false,68,54,true,20000101,0,3622.00,false,false,false,2,,false,103,54,true,3000.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,11,,false,,false,,false,0,0,0,0,6,,0,0,false,,true
452800,20011,5073,20120330,299.80,,,86,1,1,1,true,false,false,true,true,false,false,5,0,0,5,3,0,2,1,0,0,0,20120529,20121011,,299.80,0.00,59.96,0,15,,15,4.43,0.00,2.36,0.00,0.00,0,0,0,0,2,,,,,,,,,,6,251.96,,,0,0.00,,,,,2,,,,0,false,,,,,,,,,452800,true,false,0,2,19590127,54,true,54,true,2,true,19530430,,false,,false,,,,false,false,20011,20110618,20130531,990,,4108,3882,2,false,77,54,true,19920901,0,1245.00,false,false,false,2,,false,103,54,true,545.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,2,0,0,19,,0,0,false,,true
452800,20011,6459,20120615,149.80,,,114,1,1,1,true,false,false,true,true,false,false,4,0,0,4,4,0,0,0,0,0,0,20120814,20121006,,149.80,0.00,37.45,0,-6,,-6,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,8,374.76,3,177.00,3,177.00,0,0.00,-44,,2,1,1,0,0,false,,,,,,,,,452800,true,false,0,2,19590127,54,true,54,true,2,true,19530430,,false,,false,,,,false,false,20011,20110618,20130531,990,,4108,3882,2,false,77,54,true,19920901,0,1245.00,false,false,false,2,,false,103,54,true,545.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,2,0,0,19,,0,0,false,,true
452800,20011,8635,20121221,63.60,,,327,1,1,1,false,true,false,true,true,false,false,3,0,0,3,0,0,3,0,0,0,0,20130121,20130328,,63.60,0.00,21.20,7,9,,9,0.86,0.00,0.84,0.00,0.00,0,0,0,0,0,,,,,,,,,,15,708.35,,,0,0.00,,,,,4,,,,0,false,0,0,2,,,,,,452800,true,false,0,2,19590127,54,true,54,true,2,true,19530430,,false,,false,,,,false,false,20011,20110618,20130531,990,,4108,3882,2,false,77,54,true,19920901,0,1245.00,false,false,false,2,,false,103,54,true,545.00,,,,false,,,false,,,,,false,,,false,,,6,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,2,0,0,19,,0,0,false,,true
