;faturado;valor_entrada;qtd_parcelas;valor_financiado;valor_parcela;mda;qtd_consultas_ate15dias;qtd_consultas_ate60dias;qtd_registros;qtd_contratos_quitados_cliente;qtd_contratos_abertos_cliente;media_atraso_cliente;sexo;idade;tel_fixo;estado_civil;dependentes;veiculo;veiculo_financiado;moradia;anos_residencia;ocupacao;telefone_comercial;anos_empresa;salario;mda_cliente
658;195.0;;3;195.0;65.0;5;0.0;0.0;0.0;1;2.0;0.0;2;63;False;2;0.0;1.0;True;1.0;20.0;72.0;False;0;900.0;43
659;79.9;;2;84.72;42.36;43;0.0;0.0;0.0;2;2.0;0.0;2;63;False;2;0.0;1.0;True;1.0;20.0;72.0;False;0;900.0;43
660;75.0;;3;75.0;25.0;-16;0.0;0.0;0.0;5;;0.0;2;63;False;2;0.0;1.0;True;1.0;20.0;72.0;False;0;900.0;43
661;177.8;;1;177.8;177.8;3;0.0;0.0;0.0;0;;;1;61;True;2;0.0;1.0;True;1.0;20.0;68.0;False;0;3000.0;3
662;28.9;;1;28.9;28.9;2;0.0;0.0;0.0;0;1.0;;1;61;True;2;0.0;1.0;True;1.0;20.0;68.0;False;0;3000.0;3
663;182.9;;3;182.9;60.97;-24;;;;2;;3.0;1;61;True;2;0.0;1.0;True;1.0;20.0;68.0;False;0;3000.0;3
664;219.6;;3;219.6;73.2;45;0.0;0.0;0.0;0;;;2;25;False;1;0.0;2.0;True;1.0;19.0;64.0;False;6;779.0;45
665;94.8;;3;94.8;31.6;13;0.0;0.0;0.0;1;;27.0;2;25;False;1;0.0;2.0;True;1.0;19.0;64.0;False;6;779.0;45
666;93.8;;1;93.8;93.8;21;;;;2;;5.0;2;25;False;1;0.0;2.0;True;1.0;19.0;64.0;False;6;779.0;45
667;147.7;;4;147.7;36.93;9;0.0;0.0;3.0;3;;7.0;2;25;False;1;0.0;2.0;True;1.0;19.0;64.0;False;6;779.0;45
668;179.9;;3;179.9;59.97;277;0.0;0.0;2.0;5;;3.0;2;44;False;2;0.0;1.0;False;1.0;11.0;12.0;True;8;1000.0;277
669;308.4;;3;308.4;102.8;4;0.0;0.0;0.0;0;;;2;44;False;2;0.0;1.0;False;1.0;11.0;12.0;True;8;1000.0;277
670;161.9;;3;163.74;54.58;4;0.0;5.0;0.0;1;;3.0;2;44;False;2;0.0;1.0;False;1.0;11.0;12.0;True;8;1000.0;277
671;394.8;;3;394.8;131.6;8;0.0;3.0;0.0;1;1.0;3.0;2;44;False;2;0.0;1.0;False;1.0;11.0;12.0;True;8;1000.0;277
672;74.9;;2;74.9;37.45;0;0.0;1.0;0.0;1;2.0;3.0;2;44;False;2;0.0;1.0;False;1.0;11.0;12.0;True;8;1000.0;277
673;386.2;;3;386.2;128.73;11;2.0;3.0;0.0;4;;2.0;2;44;False;2;0.0;1.0;False;1.0;11.0;12.0;True;8;1000.0;277
674;162.05;;3;164.7;54.9;7;0.0;0.0;0.0;0;;;2;47;True;2;0.0;1.0;True;1.0;;67.0;False;0;850.0;802
675;122.15;;3;122.15;40.72;14;1.0;4.0;0.0;1;;0.0;2;47;True;2;0.0;1.0;True;1.0;;67.0;False;0;850.0;802
676;206.66;;4;223.2;55.8;710;0.0;1.0;0.0;2;1.0;0.0;2;47;True;2;0.0;1.0;True;1.0;;67.0;False;0;850.0;802
677;600.0;;6;672.06;112.01;802;0.0;1.0;0.0;2;1.0;0.0;2;47;True;2;0.0;1.0;True;1.0;;67.0;False;0;850.0;802
678;226.5;;3;226.5;75.5;932;0.0;2.0;0.0;0;;;1;40;False;1;0.0;1.0;False;4.0;6.0;19.0;True;6;2000.0;932
679;169.9;;3;169.9;56.63;901;4.0;9.0;0.0;0;;;2;41;True;2;0.0;1.0;False;1.0;16.0;64.0;True;6;1000.0;901
680;269.9;;5;269.9;53.98;876;3.0;4.0;0.0;0;1.0;0.0;2;41;True;2;0.0;1.0;False;1.0;16.0;64.0;True;6;1000.0;901
681;396.94;;5;404.45;80.89;13;0.0;0.0;0.0;0;;;2;43;True;1;0.0;0.0;True;1.0;5.0;34.0;False;7;935.38;87
682;343.99;;4;350.0;87.5;87;0.0;0.0;0.0;1;;0.0;2;43;True;1;0.0;0.0;True;1.0;5.0;34.0;False;7;935.38;87
683;211.94;;3;216.45;72.15;30;0.0;0.0;0.0;1;1.0;0.0;2;43;True;1;0.0;0.0;True;1.0;5.0;34.0;False;7;935.38;87
684;187.0;;4;202.84;50.71;-1;0.0;0.0;0.0;0;;;2;27;False;5;0.0;1.0;False;4.0;;56.0;True;6;710.0;1
685;158.7;;4;168.0;42.0;1;0.0;4.0;0.0;1;;0.0;2;27;False;5;0.0;1.0;False;4.0;;56.0;True;6;710.0;1
686;89.9;;2;89.9;44.95;-31;0.0;0.0;0.0;0;;;2;24;False;1;0.0;0.0;True;4.0;3.0;77.0;True;6;795.0;211
687;328.78;;6;328.78;54.8;6;0.0;0.0;0.0;1;;0.0;2;24;False;1;0.0;0.0;True;4.0;3.0;77.0;True;6;795.0;211
688;319.7;;6;319.7;53.28;16;0.0;3.0;0.0;2;;0.0;2;24;False;1;0.0;0.0;True;4.0;3.0;77.0;True;6;795.0;211
689;518.6;;6;518.6;86.43;211;0.0;0.0;0.0;3;;0.0;2;24;False;1;0.0;0.0;True;4.0;3.0;77.0;True;6;795.0;211
690;101.5;;3;101.5;33.83;6;0.0;0.0;0.0;9;;11.0;2;82;True;4;;;;;;69.0;False;0;;74
691;999.0;;12;1609.92;134.16;535;0.0;0.0;0.0;0;;;1;37;False;1;0.0;0.0;True;1.0;8.0;66.0;False;0;1050.0;535
692;870.0;;6;870.0;145.0;518;0.0;0.0;0.0;0;1.0;28.0;1;37;False;1;0.0;0.0;True;1.0;8.0;66.0;False;0;1050.0;535
693;249.0;;6;249.0;41.5;508;0.0;0.0;0.0;0;2.0;28.0;1;37;False;1;0.0;0.0;True;1.0;8.0;66.0;False;0;1050.0;535
694;415.21;;5;422.7;84.54;40;0.0;0.0;0.0;0;;;1;56;True;1;0.0;0.0;True;1.0;10.0;77.0;True;7;1485.0;40
695;91.0;;2;91.0;45.5;901;0.0;0.0;0.0;0;;;2;29;False;2;1.0;1.0;True;2.0;;72.0;False;0;;901
696;269.0;;5;355.65;71.13;-13;0.0;1.0;0.0;0;;;2;41;False;2;0.0;1.0;True;1.0;20.0;31.0;True;14;724.0;-13
697;100.0;;2;100.0;50.0;932;0.0;2.0;0.0;0;;;2;25;True;2;1.0;1.0;True;1.0;5.0;64.0;True;6;1000.0;932
698;159.98;;3;159.98;53.33;929;0.0;2.0;0.0;0;1.0;;2;25;True;2;1.0;1.0;True;1.0;5.0;64.0;True;6;1000.0;932
699;503.76;;10;503.76;50.38;900;2.0;2.0;0.0;0;;;1;32;True;2;2.0;1.0;True;1.0;26.0;40.0;True;7;1358.34;900
700;362.29;;6;414.66;69.11;22;1.0;3.0;0.0;0;;;1;26;False;5;2.0;0.0;True;2.0;1.0;66.0;False;0;1100.0;51
701;301.3;;10;301.3;30.13;51;0.0;3.0;0.0;1;;12.0;1;26;False;5;2.0;0.0;True;2.0;1.0;66.0;False;0;1100.0;51
702;234.3;;10;234.3;23.43;27;;;;1;1.0;13.0;1;26;False;5;2.0;0.0;True;2.0;1.0;66.0;False;0;1100.0;51
703;600.0;;5;752.4;150.48;-2;1.0;1.0;0.0;0;;;1;69;True;2;0.0;1.0;False;1.0;10.0;68.0;False;0;1005.0;-2
704;568.0;;6;603.78;100.63;810;0.0;2.0;0.0;0;;;2;60;False;2;0.0;0.0;True;1.0;19.0;66.0;False;0;545.0;810
705;74.5;;2;74.5;37.25;4;0.0;0.0;0.0;0;;;2;57;False;2;0.0;1.0;True;1.0;6.0;5.0;False;0;2000.0;4
706;249.31;;2;249.31;124.66;-4;0.0;0.0;0.0;0;;;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
707;26.75;;1;26.75;26.75;13;0.0;0.0;0.0;1;;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
708;42.0;;2;42.0;21.0;1;0.0;0.0;0.0;1;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
709;87.78;;3;87.78;29.26;-4;0.0;0.0;0.0;3;;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
710;157.99;;4;157.99;39.5;-10;0.0;0.0;0.0;3;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
711;194.96;;4;194.96;48.74;3;0.0;0.0;0.0;5;;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
712;106.7;;3;106.7;35.57;1;0.0;0.0;0.0;5;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
713;49.5;;2;49.5;24.75;-1;0.0;0.0;0.0;5;2.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
714;147.8;;4;147.8;36.95;7;;;;8;;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
715;190.0;;4;190.0;47.5;-5;;;;8;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
716;47.3;;2;47.3;23.65;9;;;;8;2.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
717;66.0;;2;66.0;33.0;6;;;;8;3.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
718;210.3;;4;210.3;52.58;22;;;;8;4.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
719;91.3;;3;91.3;30.43;23;;;;12;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
720;402.6;;4;402.6;100.65;-1;;;;12;2.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
721;77.0;;2;77.0;38.5;1;;;;13;2.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
722;44.0;;1;44.0;44.0;-1;;;;14;2.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
723;104.8;;2;104.8;52.4;-1;;;;16;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
724;45.5;;2;45.5;22.75;-22;;;;17;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
725;265.1;;5;272.6;54.52;35;;;;19;;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
726;80.3;;2;80.3;40.15;13;;;;19;1.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
727;203.5;;5;211.0;42.2;22;;;;19;2.0;0.0;2;35;True;2;0.0;1.0;False;1.0;1.0;54.0;True;12;1500.0;35
728;79.9;;3;79.9;26.63;1;0.0;0.0;0.0;0;;;2;24;False;1;0.0;0.0;True;1.0;18.0;67.0;False;0;692.42;5
729;87.7;;2;87.7;43.85;-14;1.0;1.0;0.0;0;;;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
730;99.7;;4;99.7;24.93;20;0.0;0.0;0.0;1;;0.0;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
731;122.6;;4;122.6;30.65;5;0.0;0.0;0.0;1;1.0;0.0;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
732;39.9;;3;39.9;13.3;3;0.0;0.0;0.0;2;1.0;0.0;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
733;59.8;;3;59.8;19.93;-13;0.0;0.0;0.0;3;1.0;0.0;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
734;99.7;;4;99.7;24.93;5;0.0;0.0;0.0;4;1.0;0.0;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
735;39.9;;2;39.9;19.95;5;;;;4;2.0;0.0;1;23;False;1;0.0;2.0;True;1.0;17.0;6.0;True;6;800.0;20
736;169.99;;3;173.61;57.87;5;0.0;0.0;0.0;0;;;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
737;109.99;;2;115.3;57.65;8;0.0;2.0;0.0;0;1.0;0.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
738;354.95;;5;428.25;85.65;12;0.0;4.0;0.0;1;1.0;0.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
739;259.97;;6;303.9;50.65;46;1.0;3.0;0.0;4;;4.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
740;173.0;;4;192.56;48.14;29;;;;6;;15.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
741;225.99;;6;264.18;44.03;-4;;;;7;;16.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
742;70.0;;1;77.3;77.3;5;0.0;0.0;0.0;2;1.0;4.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
743;40.0;;1;40.66;40.66;43;;;;4;1.0;9.0;1;45;False;2;3.0;0.0;True;2.0;1.0;49.0;False;0;3000.0;46
744;282.6;;4;282.6;70.65;-13;1.0;1.0;0.0;0;;;2;57;False;5;0.0;1.0;True;1.0;5.0;20.0;True;7;1000.0;-13
745;347.75;;6;347.75;57.96;17;0.0;0.0;0.0;0;;;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
746;25.68;;1;26.23;26.23;-8;0.0;0.0;0.0;0;1.0;0.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
747;34.24;;1;34.24;34.24;-25;0.0;0.0;0.0;0;2.0;0.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
748;320.2;;6;320.2;53.37;15;0.0;0.0;0.0;2;1.0;0.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
749;134.0;;4;134.0;33.5;13;0.0;0.0;0.0;2;2.0;0.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
750;460.84;;6;460.84;76.81;14;0.0;0.0;0.0;2;3.0;0.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
751;37.45;;1;37.45;37.45;8;0.0;0.0;0.0;2;4.0;0.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
752;492.0;;6;492.0;82.0;25;0.0;0.0;0.0;3;4.0;3.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
753;15.0;;1;15.0;15.0;2;;;;5;3.0;3.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
754;200.0;;4;200.0;50.0;22;;;;7;2.0;4.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
755;131.29;;3;131.29;43.76;32;;;;7;3.0;4.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
756;176.0;;4;176.0;44.0;14;;;;7;4.0;4.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
757;241.0;;5;241.0;48.2;36;;;;7;5.0;4.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
758;55.0;;2;55.0;27.5;22;;;;8;5.0;4.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
759;451.2;;6;460.2;76.7;19;;;;10;4.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
760;26.75;;1;26.75;26.75;3;;;;12;3.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
761;134.46;;3;134.46;44.82;13;;;;13;3.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
762;108.5;;3;108.5;36.17;22;;;;13;4.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
763;32.55;;1;32.55;32.55;21;;;;14;4.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
764;115.84;;3;115.84;38.61;20;;;;15;5.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
765;59.2;;2;59.2;29.6;20;;;;15;5.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
766;240.3;;4;240.3;60.08;25;;;;16;6.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
767;23.0;;1;23.0;23.0;20;;;;16;6.0;8.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
768;324.5;;6;333.48;55.58;28;;;;17;6.0;9.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
769;548.9;;6;557.88;92.98;27;;;;22;2.0;9.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
770;269.5;;5;277.0;55.4;27;;;;22;3.0;9.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
771;161.7;;4;161.7;40.43;21;;;;22;4.0;9.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
772;60.5;;2;60.5;30.25;24;;;;23;4.0;9.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
773;245.5;;4;245.5;61.38;19;;;;23;5.0;9.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
774;442.2;;6;451.2;75.2;15;;;;26;3.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
775;322.3;;6;331.32;55.22;20;;;;27;3.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
776;66.0;;2;66.0;33.0;11;;;;27;4.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
777;384.0;;6;393.0;65.5;20;;;;30;2.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
778;88.0;;3;88.0;29.33;23;;;;30;3.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
779;711.0;;6;720.0;120.0;21;;;;30;4.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
780;338.8;;6;347.82;57.97;19;;;;30;5.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
781;162.8;;4;162.8;40.7;27;;;;30;6.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
782;154.0;;3;154.0;51.33;22;;;;31;6.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
783;112.0;;2;112.0;56.0;16;;;;31;7.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
784;87.5;;2;87.5;43.75;17;;;;31;8.0;10.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
785;711.5;;6;720.48;120.08;-19;;;;33;7.0;11.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
786;397.5;;6;406.5;67.75;-30;;;;33;8.0;11.0;1;46;True;2;1.0;1.0;True;1.0;6.0;67.0;True;0;1200.0;36
787;209.0;;3;209.0;69.67;45;0.0;0.0;0.0;0;;;2;24;True;1;1.0;0.0;True;1.0;2.0;56.0;True;6;736.0;759
788;139.9;;3;139.9;46.63;24;0.0;0.0;0.0;0;1.0;8.0;2;24;True;1;1.0;0.0;True;1.0;2.0;56.0;True;6;736.0;759
789;169.9;;3;169.9;56.63;759;0.0;2.0;0.0;1;1.0;16.0;2;24;True;1;1.0;0.0;True;1.0;2.0;56.0;True;6;736.0;759
790;150.0;;3;150.0;50.0;754;0.0;0.0;0.0;1;2.0;16.0;2;24;True;1;1.0;0.0;True;1.0;2.0;56.0;True;6;736.0;759
791;123.0;;4;132.84;33.21;9;0.0;0.0;0.0;0;;;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
792;80.0;;4;86.4;21.6;3;0.0;1.0;0.0;0;1.0;4.0;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
793;256.9;;6;287.1;47.85;138;0.0;0.0;0.0;1;1.0;1.0;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
794;83.9;;4;90.6;22.65;26;0.0;0.0;0.0;1;2.0;1.0;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
795;69.8;;3;69.8;23.27;16;0.0;0.0;0.0;1;3.0;1.0;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
796;88.9;;4;96.0;24.0;162;;;;2;3.0;4.0;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
797;127.9;;4;138.12;34.53;171;;;;4;2.0;8.0;2;39;False;1;0.0;0.0;True;1.0;1.0;24.0;True;7;1200.0;171
798;20.0;;1;20.0;20.0;15;0.0;0.0;0.0;4;;5.0;2;33;False;2;0.0;0.0;True;1.0;10.0;66.0;False;0;800.0;16
799;89.9;;5;89.9;17.98;10;0.0;0.0;0.0;1;;0.0;2;33;False;2;0.0;0.0;True;1.0;10.0;66.0;False;0;800.0;16
800;49.9;;3;49.9;16.63;16;0.0;0.0;0.0;2;;3.0;2;33;False;2;0.0;0.0;True;1.0;10.0;66.0;False;0;800.0;16
801;49.9;;2;49.9;24.95;12;0.0;0.0;0.0;2;1.0;2.0;2;33;False;2;0.0;0.0;True;1.0;10.0;66.0;False;0;800.0;16
802;49.9;;2;49.9;24.95;12;0.0;0.0;0.0;4;1.0;5.0;2;33;False;2;0.0;0.0;True;1.0;10.0;66.0;False;0;800.0;16
803;199.8;;3;210.12;70.04;4;0.0;1.0;0.0;0;;;2;33;False;2;0.0;0.0;True;1.0;10.0;66.0;False;0;800.0;16
804;138.8;;3;148.8;49.6;281;0.0;0.0;0.0;0;;;2;29;True;1;0.0;0.0;True;1.0;12.0;27.0;True;6;983.0;281
805;83.6;;2;83.6;41.8;930;0.0;0.0;0.0;0;;;1;30;True;5;1.0;1.0;False;1.0;1.0;64.0;True;7;2512.0;930
806;30.0;;2;32.5;16.25;3;0.0;0.0;0.0;0;;;1;42;False;6;0.0;0.0;True;1.0;;5.0;False;0;1000.0;12
807;140.0;;6;153.12;25.52;3;0.0;0.0;0.0;0;2.0;3.0;1;42;False;6;0.0;0.0;True;1.0;;5.0;False;0;1000.0;12
808;130.0;;4;138.76;34.69;5;0.0;0.0;0.0;0;2.0;3.0;1;42;False;6;0.0;0.0;True;1.0;;5.0;False;0;1000.0;12
809;74.9;;3;77.13;25.71;12;0.0;0.0;0.0;2;1.0;0.0;1;42;False;6;0.0;0.0;True;1.0;;5.0;False;0;1000.0;12
810;189.7;;4;189.7;47.43;0;0.0;0.0;0.0;0;;;2;26;False;1;0.0;0.0;True;4.0;3.0;12.0;True;6;800.0;221
811;144.41;;4;144.41;36.1;199;4.0;7.0;0.0;0;1.0;0.0;2;26;False;1;0.0;0.0;True;4.0;3.0;12.0;True;6;800.0;221
812;279.9;;5;279.9;55.98;221;0.0;7.0;0.0;0;2.0;0.0;2;26;False;1;0.0;0.0;True;4.0;3.0;12.0;True;6;800.0;221
813;34.99;;2;38.0;19.0;930;0.0;0.0;0.0;7;;431.0;2;29;True;5;0.0;0.0;True;1.0;5.0;66.0;False;0;1300.0;974
814;208.4;;5;215.9;43.18;929;0.0;0.0;0.0;7;1.0;431.0;2;29;True;5;0.0;0.0;True;1.0;5.0;66.0;False;0;1300.0;974
815;203.6;;6;203.6;33.93;50;0.0;0.0;0.0;0;;;1;26;False;1;0.0;2.0;True;4.0;10.0;54.0;True;6;1400.0;50
816;119.2;;5;119.2;23.84;18;0.0;0.0;0.0;10;2.0;14.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
817;110.0;;5;110.0;22.0;7;0.0;0.0;0.0;10;4.0;13.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
818;40.6;;2;40.6;20.3;6;0.0;0.0;0.0;10;5.0;13.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
819;399.91;;10;414.9;41.49;72;0.0;0.0;0.0;0;;;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
820;309.98;;10;325.0;32.5;68;0.0;0.0;0.0;0;1.0;8.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
821;28.94;;1;30.44;30.44;15;0.0;0.0;0.0;1;1.0;21.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
822;20.97;;1;22.47;22.47;-4;0.0;0.0;0.0;2;1.0;20.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
823;65.85;;1;67.35;67.35;48;;;;3;1.0;18.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
824;32.98;;1;34.48;34.48;5;;;;5;;22.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
825;259.98;;10;275.0;27.5;20;;;;5;1.0;22.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
826;85.95;;4;91.96;22.99;15;;;;6;1.0;21.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
827;82.95;;4;88.96;22.24;15;;;;6;2.0;19.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
828;134.8;;7;145.32;20.76;17;;;;6;3.0;18.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
829;174.95;;9;196.2;21.8;36;;;;7;3.0;16.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
830;133.98;;7;144.48;20.64;19;;;;9;2.0;14.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
831;401.95;;10;433.6;43.36;6;;;;10;3.0;14.0;2;50;True;2;0.0;0.0;True;5.0;5.0;22.0;False;0;700.0;72
832;299.62;;5;299.62;59.92;-3;0.0;0.0;0.0;1;1.0;0.0;2;60;True;4;0.0;0.0;True;4.0;5.0;69.0;False;0;1658.0;1
833;400.0;;10;415.0;41.5;0;0.0;0.0;0.0;0;;;2;60;True;4;0.0;0.0;True;4.0;5.0;69.0;False;0;1658.0;1
834;361.96;;10;377.0;37.7;1;0.0;0.0;0.0;1;;0.0;2;60;True;4;0.0;0.0;True;4.0;5.0;69.0;False;0;1658.0;1
835;203.6;;3;203.6;67.87;-15;0.0;0.0;0.0;1;;0.0;2;64;True;2;0.0;0.0;True;1.0;20.0;27.0;True;6;3400.0;-4
836;39.9;;1;39.9;39.9;-4;0.0;0.0;0.0;0;;;2;64;True;2;0.0;0.0;True;1.0;20.0;27.0;True;6;3400.0;-4
837;195.8;;3;195.8;65.27;32;0.0;5.0;0.0;0;;;2;30;True;1;0.0;1.0;False;4.0;4.0;77.0;True;7;780.0;32
